,sigla_uf,vacina,vacina_apelido,semana,mes,qt_total,qt_D1,qt_D2,qt_Reforco,qt_Adicional,qt_Unica
3892,PE,87,Pfizer,2021-08-01,2021-08-01,157726,151510,6215,1,0,0
3893,GO,87,Pfizer,2021-06-27,2021-07-01,20341,20330,10,1,0,0
3894,SP,87,Pfizer,2021-05-09,2021-05-01,119319,119172,135,4,8,0
3895,MG,87,Pfizer,2021-08-08,2021-08-01,581817,535042,46701,45,29,0
3896,MG,87,Pfizer,2021-01-31,2021-02-01,27,25,1,1,0,0
3897,PI,87,Pfizer,2021-09-26,2021-09-01,51269,24388,25499,1303,79,0
3898,PI,87,Pfizer,2021-01-17,2021-01-01,4,4,0,0,0,0
3899,PB,87,Pfizer,2021-06-27,2021-07-01,20492,20478,14,0,0,0
3900,PB,87,Pfizer,2021-05-16,2021-05-01,20963,20951,8,4,0,0
3901,MT,87,Pfizer,2021-10-17,2021-10-01,117566,41989,47572,26375,1630,0
3902,RJ,87,Pfizer,2021-04-04,2021-04-01,109,103,3,3,0,0
3903,RR,87,Pfizer,2021-02-07,2021-02-01,2,0,1,0,1,0
3904,BA,87,Pfizer,2021-08-08,2021-08-01,450224,404868,45332,23,1,0
3905,BA,87,Pfizer,2020-09-20,2020-09-01,97,25,72,0,0,0
3906,PA,87,Pfizer,2021-06-27,2021-06-01,36358,36336,11,11,0,0
3907,SP,87,Pfizer,2021-01-31,2021-02-01,32,19,6,7,0,0
3908,SP,87,Pfizer,2021-04-25,2021-05-01,13,13,0,0,0,0
3909,RO,87,Pfizer,2021-04-25,2021-04-01,7,1,5,0,1,0
3910,SC,87,Pfizer,2021-07-04,2021-07-01,122789,122726,57,1,5,0
3911,SC,87,Pfizer,2021-01-24,2021-01-01,7,6,0,1,0,0
3912,ES,87,Pfizer,2021-02-14,2021-02-01,12,7,3,2,0,0
3913,ES,87,Pfizer,2021-02-28,2021-03-01,18,4,13,1,0,0
3914,RN,87,Pfizer,2021-08-15,2021-08-01,128370,120014,8350,2,4,0
3915,RN,87,Pfizer,2021-08-01,2021-08-01,81096,73883,7210,1,2,0
3916,RN,87,Pfizer,2021-02-14,2021-02-01,10,8,0,2,0,0
3917,CE,87,Pfizer,2021-07-25,2021-07-01,41272,30936,10334,2,0,0
3918,CE,87,Pfizer,2021-05-30,2021-05-01,4179,4178,1,0,0,0
3919,RO,87,Pfizer,2021-03-07,2021-03-01,2,2,0,0,0,0
3920,TO,87,Pfizer,2021-09-26,2021-10-01,9321,3414,4237,1643,27,0
3921,TO,87,Pfizer,2021-06-27,2021-07-01,12773,12744,29,0,0,0
3922,MA,87,Pfizer,2021-02-14,2021-02-01,6,4,2,0,0,0
3923,PB,87,Pfizer,1992-08-23,1992-08-01,1,1,0,0,0,0
3924,AC,87,Pfizer,2021-07-04,2021-07-01,16666,16621,44,1,0,0
3925,PB,87,Pfizer,2021-03-28,2021-04-01,5,4,0,1,0,0
3926,MT,87,Pfizer,2021-03-14,2021-03-01,5,1,0,4,0,0
3927,AL,87,Pfizer,2021-08-15,2021-08-01,92153,77534,14619,0,0,0
3928,AL,87,Pfizer,2021-05-16,2021-05-01,21116,21094,22,0,0,0
3929,PR,87,Pfizer,2021-06-13,2021-06-01,117438,117409,29,0,0,0
3930,MS,87,Pfizer,2021-07-11,2021-07-01,19981,16247,3734,0,0,0
3931,MS,87,Pfizer,2021-06-13,2021-06-01,25937,25919,14,4,0,0
3932,PE,87,Pfizer,2021-07-11,2021-07-01,120932,120813,118,1,0,0
3933,PE,87,Pfizer,2021-06-13,2021-06-01,42442,42383,57,1,1,0
3934,GO,87,Pfizer,2021-03-07,2021-03-01,14,11,2,1,0,0
3935,PB,87,Pfizer,2021-08-22,2021-08-01,86894,77115,9775,4,0,0
3936,PB,87,Pfizer,1990-04-29,1990-05-01,1,1,0,0,0,0
3937,AM,87,Pfizer,2021-10-17,2021-10-01,74413,15504,40692,18013,204,0
3938,MT,87,Pfizer,2021-10-03,2021-10-01,118824,58119,47227,11879,1599,0
3939,MT,87,Pfizer,2021-06-06,2021-06-01,3143,3141,1,1,0,0
3940,MT,87,Pfizer,2021-05-02,2021-05-01,1005,1004,0,1,0,0
3941,RJ,87,Pfizer,2021-08-08,2021-08-01,546542,495171,51360,11,0,0
3942,RJ,87,Pfizer,2021-04-11,2021-04-01,107,90,14,3,0,0
3943,MA,87,Pfizer,2021-05-23,2021-05-01,20123,20113,10,0,0,0
3944,MA,87,Pfizer,2021-05-30,2021-06-01,3605,3588,9,8,0,0
3945,PA,87,Pfizer,2021-03-14,2021-03-01,91,16,0,75,0,0
3946,PA,87,Pfizer,2021-01-31,2021-02-01,29,29,0,0,0,0
3947,PA,87,Pfizer,2021-04-11,2021-04-01,24,1,0,23,0,0
3948,PA,87,Pfizer,2021-01-17,2021-01-01,2,1,1,0,0,0
3949,ES,87,Pfizer,2021-07-25,2021-07-01,23127,16430,6671,0,0,26
3950,ES,87,Pfizer,2021-03-28,2021-04-01,3,1,2,0,0,0
3951,RN,87,Pfizer,2021-11-14,2021-11-01,39585,1691,24046,13087,761,0
3952,CE,87,Pfizer,2021-10-10,2021-10-01,193352,14281,125805,50068,3198,0
3953,CE,87,Pfizer,2021-08-08,2021-08-01,314952,292139,22812,0,1,0
3954,CE,87,Pfizer,2021-05-16,2021-05-01,20668,20665,1,2,0,0
3955,CE,87,Pfizer,2021-04-04,2021-04-01,65,59,6,0,0,0
3956,CE,87,Pfizer,2021-04-25,2021-05-01,4,3,1,0,0,0
3957,TO,87,Pfizer,2021-04-04,2021-04-01,7,7,0,0,0,0
3958,TO,87,Pfizer,2021-04-18,2021-04-01,1,0,0,1,0,0
3959,TO,87,Pfizer,2021-01-24,2021-01-01,1,1,0,0,0,0
3960,RJ,87,Pfizer,2021-02-07,2021-02-01,40,36,2,2,0,0
3961,AL,87,Pfizer,2021-03-28,2021-04-01,30,30,0,0,0,0
3962,SE,87,Pfizer,2021-10-31,2021-11-01,29325,3359,16939,8775,252,0
3963,PB,87,Pfizer,2021-03-14,2021-03-01,8,8,0,0,0,0
3964,AC,87,Pfizer,2021-08-01,2021-08-01,21529,18874,2655,0,0,0
3965,AC,87,Pfizer,2021-11-14,2021-11-01,462,73,311,78,0,0
3966,AC,87,Pfizer,2021-02-14,2021-02-01,1,1,0,0,0,0
3967,MG,87,Pfizer,2011-10-30,2011-11-01,1,0,0,1,0,0
3968,SE,87,Pfizer,2021-04-11,2021-04-01,6,6,0,0,0,0
3969,SC,87,Pfizer,1993-11-07,1993-11-01,1,1,0,0,0,0
3970,AP,87,Pfizer,2021-06-06,2021-06-01,1958,1944,13,1,0,0
3971,AP,87,Pfizer,2021-02-21,2021-02-01,1,1,0,0,0,0
3972,PB,87,Pfizer,2000-08-20,2000-08-01,1,1,0,0,0,0
3973,PB,87,Pfizer,1987-03-22,1987-03-01,1,1,0,0,0,0
3974,PB,87,Pfizer,1994-01-30,1994-02-01,1,1,0,0,0,0
3975,AL,87,Pfizer,2021-08-08,2021-08-01,107978,92449,15529,0,0,0
3976,PR,87,Pfizer,2021-10-24,2021-10-01,447487,115338,156332,166490,9327,0
3977,PR,87,Pfizer,2021-10-03,2021-10-01,406319,88140,239140,68357,10682,0
3978,PR,87,Pfizer,2021-05-02,2021-05-01,11432,11425,3,4,0,0
3979,PR,87,Pfizer,2021-10-31,2021-10-01,2703,302,940,1409,52,0
3980,MS,87,Pfizer,2021-07-25,2021-07-01,25486,23582,1904,0,0,0
3981,RO,87,Pfizer,2021-01-31,2021-02-01,5,2,2,1,0,0
3982,RO,87,Pfizer,2021-03-28,2021-03-01,14,1,8,0,5,0
3983,RS,87,Pfizer,2021-10-17,2021-10-01,426301,71585,191313,155853,7535,0
3984,RS,87,Pfizer,2021-10-24,2021-10-01,406184,57938,171311,168058,8875,0
3985,RS,87,Pfizer,2021-05-30,2021-06-01,35199,30309,4888,2,0,0
3986,DF,87,Pfizer,2021-10-17,2021-10-01,84138,6008,47992,28081,2057,0
3987,PE,87,Pfizer,2021-08-29,2021-08-01,85475,79258,6214,1,1,0
3988,GO,87,Pfizer,2021-07-18,2021-07-01,13354,13250,102,2,0,0
3989,SP,87,Pfizer,2021-08-29,2021-08-01,716374,637169,79160,24,20,0
3990,SP,87,Pfizer,2021-09-19,2021-09-01,1091889,170954,862110,52079,6746,0
3991,SP,87,Pfizer,2021-11-07,2021-11-01,996481,61404,675391,249144,10542,0
3992,SP,87,Pfizer,2021-03-21,2021-03-01,43,26,4,13,0,0
3993,MG,87,Pfizer,2021-08-01,2021-08-01,344142,276669,67472,0,1,0
3994,PI,87,Pfizer,2021-03-28,2021-03-01,50,49,1,0,0,0
3995,AM,87,Pfizer,2021-07-18,2021-07-01,37944,37906,37,1,0,0
3996,AM,87,Pfizer,2021-05-09,2021-05-01,1208,1142,0,66,0,0
3997,AM,87,Pfizer,2021-04-11,2021-04-01,106,2,0,104,0,0
3998,MT,87,Pfizer,2021-07-25,2021-07-01,22179,20979,1200,0,0,0
3999,RJ,87,Pfizer,2021-10-03,2021-10-01,497256,51268,191427,250301,4260,0
4000,RJ,87,Pfizer,2021-06-27,2021-07-01,89228,89063,164,1,0,0
4001,BA,87,Pfizer,2020-08-23,2020-08-01,55,50,5,0,0,0
4002,PA,87,Pfizer,2021-09-05,2021-09-01,140966,106084,34508,350,24,0
4003,PA,87,Pfizer,2021-06-20,2021-06-01,93845,93639,197,9,0,0
4004,PA,87,Pfizer,2021-03-21,2021-03-01,10,9,1,0,0,0
4005,SP,87,Pfizer,2021-02-07,2021-02-01,33,26,5,2,0,0
4006,SC,87,Pfizer,2021-09-12,2021-09-01,191083,107643,75195,7655,590,0
4007,SC,87,Pfizer,2021-11-07,2021-11-01,206783,27579,121951,55282,1971,0
4008,PE,87,Pfizer,2021-04-25,2021-05-01,9,8,1,0,0,0
4009,BA,87,Pfizer,2021-03-28,2021-04-01,11,9,1,1,0,0
4010,TO,87,Pfizer,2021-09-19,2021-09-01,39679,25400,10869,3156,254,0
4011,TO,87,Pfizer,2021-08-29,2021-09-01,20322,15588,4675,43,16,0
4012,TO,87,Pfizer,2021-03-14,2021-03-01,2,1,1,0,0,0
4013,RS,87,Pfizer,1981-07-12,1981-07-01,1,1,0,0,0,0
4014,AC,87,Pfizer,2021-05-30,2021-05-01,381,381,0,0,0,0
4015,AC,87,Pfizer,2021-05-16,2021-05-01,1606,1605,1,0,0,0
4016,AC,87,Pfizer,2021-05-23,2021-05-01,1352,1350,2,0,0,0
4017,GO,87,Pfizer,2021-02-28,2021-02-01,3,3,0,0,0,0
4018,MG,87,Pfizer,2011-10-23,2011-10-01,1,0,1,0,0,0
4019,SE,87,Pfizer,2021-01-17,2021-01-01,2,2,0,0,0,0
4020,MG,87,Pfizer,2021-01-03,2021-01-01,1,0,0,1,0,0
4021,AP,87,Pfizer,2021-06-27,2021-06-01,4032,4030,2,0,0,0
4022,AP,87,Pfizer,2021-11-14,2021-11-01,254,58,136,53,7,0
4023,AL,87,Pfizer,2021-09-26,2021-09-01,55744,33549,20825,1162,208,0
4024,PR,87,Pfizer,2021-08-08,2021-08-01,393120,340483,52634,3,0,0
4025,PR,87,Pfizer,2021-06-06,2021-06-01,36015,35999,14,0,2,0
4026,MS,87,Pfizer,2021-09-19,2021-09-01,118295,10648,48967,32710,25970,0
4027,RO,87,Pfizer,2021-08-01,2021-08-01,36420,34543,1876,1,0,0
4028,DF,87,Pfizer,2021-09-19,2021-09-01,93828,38225,53512,2031,60,0
4029,DF,87,Pfizer,2021-05-16,2021-05-01,6259,6249,10,0,0,0
4030,GO,87,Pfizer,2021-04-25,2021-04-01,33,32,1,0,0,0
4031,SP,87,Pfizer,2021-07-18,2021-07-01,207653,207092,552,5,4,0
4032,MG,87,Pfizer,2021-08-29,2021-09-01,156108,121648,34182,269,9,0
4033,PI,87,Pfizer,2021-11-07,2021-11-01,104165,26100,50958,26265,842,0
4034,PB,87,Pfizer,2021-08-29,2021-09-01,18706,9722,8840,143,1,0
4035,PB,87,Pfizer,2021-04-11,2021-04-01,9,7,1,1,0,0
4036,PB,87,Pfizer,2021-02-28,2021-03-01,6,5,1,0,0,0
4037,AM,87,Pfizer,2021-09-12,2021-09-01,69477,15863,53013,586,14,0
4038,RJ,87,Pfizer,2021-09-26,2021-09-01,324281,81448,145866,94684,2278,0
4039,RR,87,Pfizer,2021-09-19,2021-09-01,16733,4449,11942,302,40,0
4040,RR,87,Pfizer,2021-08-29,2021-09-01,5281,4203,1076,2,0,0
4041,RR,87,Pfizer,2021-10-17,2021-10-01,13334,3120,6959,2970,285,0
4042,RR,87,Pfizer,2021-05-30,2021-05-01,166,166,0,0,0,0
4043,RR,87,Pfizer,2021-04-11,2021-04-01,61,60,1,0,0,0
4044,PA,87,Pfizer,2021-08-01,2021-08-01,177747,174745,3000,1,1,0
4045,SC,87,Pfizer,2021-03-28,2021-04-01,6,4,2,0,0,0
4046,RN,87,Pfizer,2021-09-26,2021-09-01,72054,42251,24795,4807,201,0
4047,PE,87,Pfizer,2021-02-21,2021-02-01,16,14,2,0,0,0
4048,MS,87,Pfizer,2021-03-14,2021-03-01,6,1,1,0,4,0
4049,CE,87,Pfizer,2021-09-26,2021-09-01,123680,45307,75740,2612,21,0
4050,CE,87,Pfizer,2021-10-03,2021-10-01,166331,25979,108340,30673,1339,0
4051,CE,87,Pfizer,2021-09-26,2021-10-01,51718,15674,33292,2725,27,0
4052,MG,87,Pfizer,2021-01-24,2021-01-01,37,32,1,3,1,0
4053,RJ,87,Pfizer,2021-03-14,2021-03-01,39,30,6,3,0,0
4054,TO,87,Pfizer,2021-08-22,2021-08-01,30719,27749,2969,1,0,0
4055,TO,87,Pfizer,2021-09-26,2021-09-01,30648,16306,10994,3165,183,0
4056,AL,87,Pfizer,2021-11-14,2021-11-01,29688,2326,20539,6715,108,0
4057,BA,87,Pfizer,2020-12-13,2020-12-01,3,0,3,0,0,0
4058,SE,87,Pfizer,2021-09-26,2021-09-01,45323,19322,21786,3890,325,0
4059,PB,87,Pfizer,1994-09-25,1994-09-01,1,1,0,0,0,0
4060,AC,87,Pfizer,2021-09-26,2021-09-01,13376,2802,9804,626,144,0
4061,AC,87,Pfizer,2021-07-25,2021-07-01,26375,26131,243,0,1,0
4062,AC,87,Pfizer,2021-05-09,2021-05-01,3274,3271,3,0,0,0
4063,AL,87,Pfizer,2021-04-25,2021-04-01,1,1,0,0,0,0
4064,AL,87,Pfizer,2021-03-07,2021-03-01,1,1,0,0,0,0
4065,MT,87,Pfizer,2021-03-21,2021-03-01,3,2,1,0,0,0
4066,MT,87,Pfizer,2021-04-04,2021-04-01,7,4,3,0,0,0
4067,MG,87,Pfizer,2001-07-08,2001-07-01,2,2,0,0,0,0
4068,DF,87,Pfizer,2021-03-14,2021-03-01,7,7,0,0,0,0
4069,MT,87,Pfizer,2021-04-11,2021-04-01,2,1,0,1,0,0
4070,DF,87,Pfizer,2021-03-28,2021-03-01,3,3,0,0,0,0
4071,AP,87,Pfizer,2021-10-24,2021-10-01,6193,1316,3844,1005,28,0
4072,AP,87,Pfizer,2021-05-16,2021-05-01,1610,1608,2,0,0,0
4073,PR,87,Pfizer,2021-05-30,2021-06-01,30058,30047,11,0,0,0
4074,PR,87,Pfizer,2021-09-05,2021-09-01,94513,25621,68502,323,67,0
4075,PR,87,Pfizer,2021-05-16,2021-05-01,66339,66313,26,0,0,0
4076,PR,87,Pfizer,2021-11-07,2021-11-01,359186,89142,150071,111384,8589,0
4077,MS,87,Pfizer,2021-09-12,2021-09-01,137924,13102,74793,21744,28285,0
4078,MS,87,Pfizer,2021-10-03,2021-10-01,65296,6934,32875,15270,10217,0
4079,MS,87,Pfizer,2021-08-01,2021-08-01,89041,77965,11069,1,6,0
4080,MS,87,Pfizer,2021-05-30,2021-06-01,2347,2346,1,0,0,0
4081,RO,87,Pfizer,2021-10-10,2021-10-01,46802,6132,35216,4615,839,0
4082,RS,87,Pfizer,2021-09-26,2021-09-01,277462,127564,121693,22952,5253,0
4083,RS,87,Pfizer,2021-04-18,2021-04-01,42,38,2,2,0,0
4084,PE,87,Pfizer,2021-10-17,2021-10-01,281540,73352,129794,53505,24889,0
4085,GO,87,Pfizer,2021-07-04,2021-07-01,99749,99056,692,1,0,0
4086,SP,87,Pfizer,2021-05-23,2021-05-01,150135,150018,105,1,11,0
4087,SP,87,Pfizer,2021-09-05,2021-09-01,1141505,860743,278225,2495,42,0
4088,SP,87,Pfizer,2021-10-24,2021-10-01,1289807,74953,738729,465009,11114,0
4089,MG,87,Pfizer,2021-09-26,2021-10-01,177417,74705,77863,22866,1983,0
4090,MG,87,Pfizer,2021-06-06,2021-06-01,35425,35353,70,1,1,0
4091,MG,87,Pfizer,2021-10-31,2021-11-01,418595,49280,258915,104624,5775,0
4092,PI,87,Pfizer,2021-08-08,2021-08-01,80222,68392,11830,0,0,0
4093,PI,87,Pfizer,2021-10-31,2021-10-01,762,703,26,33,0,0
4094,PI,87,Pfizer,2021-08-15,2021-08-01,106064,94329,11735,0,0,0
4095,PI,87,Pfizer,2021-08-29,2021-08-01,26528,23280,3245,3,0,0
4096,PB,87,Pfizer,2021-08-01,2021-08-01,97463,95913,1550,0,0,0
4097,PB,87,Pfizer,2021-10-31,2021-10-01,12,8,3,1,0,0
4098,AM,87,Pfizer,2021-07-04,2021-07-01,78816,78785,31,0,0,0
4099,AM,87,Pfizer,2021-10-10,2021-10-01,43641,10197,25388,7949,107,0
4100,MT,87,Pfizer,2021-05-30,2021-06-01,2415,2414,1,0,0,0
4101,MT,87,Pfizer,2021-05-30,2021-05-01,329,327,2,0,0,0
4102,RJ,87,Pfizer,2021-10-24,2021-10-01,606154,31825,328364,243121,2844,0
4103,RR,87,Pfizer,2021-05-09,2021-05-01,57,57,0,0,0,0
4104,MA,87,Pfizer,2021-05-09,2021-05-01,10246,10241,5,0,0,0
4105,BA,87,Pfizer,2020-08-16,2020-08-01,130,130,0,0,0,0
4106,BA,87,Pfizer,2021-03-14,2021-03-01,98,81,15,2,0,0
4107,BA,87,Pfizer,2021-02-14,2021-02-01,367,59,305,3,0,0
4108,BA,87,Pfizer,2021-01-24,2021-01-01,301,298,1,2,0,0
4109,SC,87,Pfizer,2021-10-10,2021-10-01,172462,9871,95079,63540,3972,0
4110,SC,87,Pfizer,2021-07-18,2021-07-01,43841,43810,30,1,0,0
4111,ES,87,Pfizer,2021-09-12,2021-09-01,130793,62077,43136,24201,1378,1
4112,ES,87,Pfizer,2021-04-11,2021-04-01,12,7,3,0,2,0
4113,PR,87,Pfizer,2021-03-21,2021-03-01,273,270,3,0,0,0
4114,PR,87,Pfizer,2021-01-17,2021-01-01,24,24,0,0,0,0
4115,RN,87,Pfizer,2021-09-26,2021-10-01,17408,9500,6374,1429,105,0
4116,PE,87,Pfizer,2021-01-17,2021-01-01,16,13,3,0,0,0
4117,RN,87,Pfizer,2021-02-21,2021-02-01,3,1,1,1,0,0
4118,CE,87,Pfizer,2020-03-22,2020-03-01,2423,2423,0,0,0,0
4119,CE,87,Pfizer,2011-08-28,2011-08-01,4,4,0,0,0,0
4120,BA,87,Pfizer,2021-04-25,2021-05-01,5,5,0,0,0,0
4121,RS,87,Pfizer,2021-04-25,2021-04-01,46,42,3,1,0,0
4122,TO,87,Pfizer,2021-10-24,2021-10-01,38841,5331,22239,11069,202,0
4123,RS,87,Pfizer,2021-04-04,2021-04-01,15,12,1,1,1,0
4124,AL,87,Pfizer,2021-01-24,2021-01-01,3,2,0,1,0,0
4125,AL,87,Pfizer,2021-02-14,2021-02-01,2,2,0,0,0,0
4126,AL,87,Pfizer,2021-04-18,2021-04-01,2,2,0,0,0,0
4127,SE,87,Pfizer,2021-05-16,2021-05-01,1708,1708,0,0,0,0
4128,AC,87,Pfizer,2021-07-18,2021-07-01,19204,18731,473,0,0,0
4129,AC,87,Pfizer,2021-10-24,2021-10-01,11065,2022,7289,1480,274,0
4130,PB,87,Pfizer,2021-02-21,2021-02-01,3,3,0,0,0,0
4131,SC,87,Pfizer,2011-05-08,2011-05-01,1,1,0,0,0,0
4132,MG,87,Pfizer,2011-10-09,2011-10-01,1,0,0,1,0,0
4133,TO,87,Pfizer,2021-02-07,2021-02-01,1,1,0,0,0,0
4134,PB,87,Pfizer,1982-01-24,1982-01-01,1,1,0,0,0,0
4135,AP,87,Pfizer,2021-09-26,2021-10-01,3274,955,1607,668,44,0
4136,AL,87,Pfizer,2021-09-05,2021-09-01,63039,43320,19715,4,0,0
4137,AL,87,Pfizer,2021-05-02,2021-05-01,512,512,0,0,0,0
4138,MS,87,Pfizer,2021-06-06,2021-06-01,28850,28807,41,1,1,0
4139,RO,87,Pfizer,2021-06-06,2021-06-01,3571,3560,11,0,0,0
4140,RO,87,Pfizer,2021-05-09,2021-05-01,2487,2471,14,0,2,0
4141,RS,87,Pfizer,2021-06-13,2021-06-01,117764,112074,5682,8,0,0
4142,RS,87,Pfizer,2021-10-31,2021-11-01,226145,28277,112750,81761,3347,0
4143,RS,87,Pfizer,2021-10-31,2021-10-01,941,224,638,78,1,0
4144,DF,87,Pfizer,2021-08-22,2021-08-01,45071,32206,12865,0,0,0
4145,PE,87,Pfizer,2021-11-07,2021-11-01,204534,30833,112545,44142,17014,0
4146,GO,87,Pfizer,2021-05-09,2021-05-01,25116,25086,29,1,0,0
4147,GO,87,Pfizer,2021-10-31,2021-11-01,118563,9982,73491,34241,849,0
4148,MG,87,Pfizer,2021-09-12,2021-09-01,305056,132022,157195,15141,698,0
4149,MG,87,Pfizer,2021-10-24,2021-10-01,593775,89598,294063,200161,9953,0
4150,PI,87,Pfizer,2021-09-26,2021-10-01,22044,9452,11540,1019,33,0
4151,PB,87,Pfizer,2021-09-05,2021-09-01,30626,10121,20179,323,3,0
4152,PB,87,Pfizer,2021-05-30,2021-05-01,4166,4163,3,0,0,0
4153,PB,87,Pfizer,2021-04-25,2021-04-01,59,59,0,0,0,0
4154,PB,87,Pfizer,2021-02-07,2021-02-01,6,6,0,0,0,0
4155,MT,87,Pfizer,2021-06-20,2021-06-01,31392,31367,25,0,0,0
4156,MT,87,Pfizer,2021-10-31,2021-11-01,55799,10317,34148,10646,688,0
4157,MT,87,Pfizer,2021-02-07,2021-02-01,1,1,0,0,0,0
4158,MT,87,Pfizer,2021-11-14,2021-11-01,26800,4085,16209,6176,330,0
4159,RJ,87,Pfizer,2021-10-17,2021-10-01,412109,31411,207573,170387,2737,0
4160,RJ,87,Pfizer,2021-05-02,2021-05-01,44384,44301,80,3,0,0
4161,RJ,87,Pfizer,2021-10-31,2021-10-01,216,55,135,26,0,0
4162,RR,87,Pfizer,2021-07-18,2021-07-01,1502,1493,8,0,1,0
4163,RR,87,Pfizer,2021-07-11,2021-07-01,10614,10605,7,0,2,0
4164,RR,87,Pfizer,2021-02-28,2021-03-01,3,3,0,0,0,0
4165,BA,87,Pfizer,2021-05-09,2021-05-01,31212,31189,16,5,2,0
4166,BA,87,Pfizer,2021-03-21,2021-03-01,70,51,16,3,0,0
4167,PA,87,Pfizer,2021-02-28,2021-03-01,39,38,1,0,0,0
4168,ES,87,Pfizer,2021-10-03,2021-10-01,109509,20212,43704,44963,630,0
4169,ES,87,Pfizer,2021-05-23,2021-05-01,10783,10773,10,0,0,0
4170,PR,87,Pfizer,2021-04-25,2021-04-01,11,10,1,0,0,0
4171,PR,87,Pfizer,2021-11-14,2021-11-01,88631,9155,54185,23139,2152,0
4172,RN,87,Pfizer,2021-11-07,2021-11-01,93867,7865,58248,25797,1956,0
4173,CE,87,Pfizer,2021-07-11,2021-07-01,60862,60664,197,1,0,0
4174,PI,87,Pfizer,2021-01-31,2021-01-01,1,1,0,0,0,0
4175,BA,87,Pfizer,2021-11-14,2021-11-01,89066,8110,55463,23791,1701,0
4176,SE,87,Pfizer,2021-09-19,2021-09-01,57802,30348,24834,2609,11,0
4177,SE,87,Pfizer,2021-10-24,2021-10-01,40033,5716,24658,9280,379,0
4178,SE,87,Pfizer,2021-10-31,2021-10-01,4,0,0,2,2,0
4179,AC,87,Pfizer,2021-06-27,2021-06-01,4601,4591,10,0,0,0
4180,AC,87,Pfizer,2021-05-30,2021-06-01,1377,1374,3,0,0,0
4181,AC,87,Pfizer,2021-03-07,2021-03-01,1,1,0,0,0,0
4182,BA,87,Pfizer,2020-06-14,2020-06-01,1,0,1,0,0,0
4183,PR,87,Pfizer,2021-01-10,2021-01-01,1,1,0,0,0,0
4184,PB,87,Pfizer,1976-02-08,1976-02-01,1,1,0,0,0,0
4185,PB,87,Pfizer,2005-01-16,2005-01-01,1,1,0,0,0,0
4186,AL,87,Pfizer,2021-06-27,2021-07-01,11007,11002,5,0,0,0
4187,MS,87,Pfizer,2021-10-10,2021-10-01,44797,4007,22855,9292,8643,0
4188,MS,87,Pfizer,2021-10-17,2021-10-01,52996,4764,26857,12798,8577,0
4189,RO,87,Pfizer,2021-10-03,2021-10-01,30618,6573,16491,6850,704,0
4190,RO,87,Pfizer,2021-09-05,2021-09-01,33922,21276,12611,31,4,0
4191,RO,87,Pfizer,2021-02-14,2021-02-01,23,22,1,0,0,0
4192,RS,87,Pfizer,2021-08-15,2021-08-01,301771,272272,29449,36,1,0
4193,DF,87,Pfizer,2021-08-08,2021-08-01,267415,260323,7091,1,0,0
4194,DF,87,Pfizer,2021-09-12,2021-09-01,84647,63204,21410,32,1,0
4195,DF,87,Pfizer,2021-08-29,2021-08-01,9007,4257,4749,1,0,0
4196,PE,87,Pfizer,2021-05-30,2021-06-01,7442,7413,29,0,0,0
4197,GO,87,Pfizer,2021-06-27,2021-06-01,54136,54105,30,0,1,0
4198,GO,87,Pfizer,2021-05-30,2021-05-01,2478,2477,0,1,0,0
4199,SP,87,Pfizer,2021-06-20,2021-06-01,676156,675538,588,10,20,0
4200,MG,87,Pfizer,2021-07-25,2021-07-01,92016,74987,16974,12,43,0
4201,MG,87,Pfizer,2021-11-07,2021-11-01,482344,66239,241157,168671,6277,0
4202,PB,87,Pfizer,2021-10-03,2021-10-01,109467,31921,38041,37193,2268,0
4203,PB,87,Pfizer,2021-10-17,2021-10-01,92898,46462,16179,29377,880,0
4204,PB,87,Pfizer,2020-05-17,2020-05-01,1,1,0,0,0,0
4205,AM,87,Pfizer,2021-06-27,2021-07-01,9329,9324,5,0,0,0
4206,AM,87,Pfizer,2021-08-29,2021-09-01,20653,18837,1812,1,3,0
4207,RR,87,Pfizer,2021-10-03,2021-10-01,10776,2858,6086,1642,190,0
4208,MA,87,Pfizer,2021-10-17,2021-10-01,123788,35037,54183,32502,2066,0
4209,MA,87,Pfizer,2021-01-24,2021-01-01,4,4,0,0,0,0
4210,BA,87,Pfizer,2021-06-27,2021-06-01,139190,139076,111,3,0,0
4211,PA,87,Pfizer,2021-08-29,2021-09-01,200141,167408,32666,57,10,0
4212,PA,87,Pfizer,2021-07-18,2021-07-01,61119,61082,37,0,0,0
4213,PA,87,Pfizer,2021-09-26,2021-10-01,58346,34617,7959,15651,119,0
4214,SC,87,Pfizer,2021-06-27,2021-07-01,27630,27612,18,0,0,0
4215,SC,87,Pfizer,2021-02-21,2021-02-01,7,6,1,0,0,0
4216,ES,87,Pfizer,2021-04-18,2021-04-01,7,5,1,1,0,0
4217,RN,87,Pfizer,2021-10-24,2021-10-01,101350,9129,47477,43425,1319,0
4218,RN,87,Pfizer,2021-10-10,2021-10-01,70772,12598,30371,27421,382,0
4219,CE,87,Pfizer,2021-03-21,2021-03-01,72,71,0,1,0,0
4220,RO,87,Pfizer,2021-01-10,2021-01-01,1,0,1,0,0,0
4221,MA,87,Pfizer,2021-03-28,2021-04-01,3,2,0,1,0,0
4222,PE,87,Pfizer,2021-01-24,2021-01-01,8,8,0,0,0,0
